code,fund_type,X,Y,symbol,issuer,manager_0,manager_1,manager_2,manager_3,manager_4
1,Hybrid,-4.098388,-15.934024,华夏成长,华夏基金管理有限公司,董阳阳,,,,
3,Bond,12.87904,-11.330901,中海可转债A,中海基金管理有限公司,彭海平,,,,
4,Bond,12.87904,-11.330901,中海可转债C,中海基金管理有限公司,彭海平,,,,
5,Bond,25.39047,-40.14048,嘉实增强信用,嘉实基金管理有限公司,刘宁,,,,
8,Stock,-5.8191366,23.749254,嘉实中证500ETF联接A,嘉实基金管理有限公司,陈正宪,何如,,,
11,Hybrid,11.605032,0.48176274,华夏大盘,华夏基金管理有限公司,陈伟彦,,,,
15,Bond,25.076433,4.958525,华夏纯债A,华夏基金管理有限公司,柳万军,,,,
16,Bond,26.277344,3.0866013,华夏纯债C,华夏基金管理有限公司,柳万军,,,,
17,Hybrid,-3.7144692,-43.283165,财通主题,财通基金管理有限公司,夏钦,,,,
20,Hybrid,-44.570454,0.24814373,景顺品质,景顺长城基金管理有限公司,詹成,,,,
21,Hybrid,12.111663,1.1452826,华夏优势,华夏基金管理有限公司,刘平,郑晓辉,,,
24,Bond,37.87581,22.86983,大摩双利A,摩根士丹利华鑫基金管理有限公司,张雪,,,,
25,Bond,37.87614,22.868996,大摩双利C,摩根士丹利华鑫基金管理有限公司,张雪,,,,
28,Bond,-16.53492,30.100246,华富安鑫,华富基金管理有限公司,张惠,,,,
29,Hybrid,-10.041858,3.9342465,富国策略,富国基金管理有限公司,袁宜,,,,
30,Hybrid,-11.707343,4.9144063,长城优选,长城基金管理有限公司,雷俊,,,,
31,Hybrid,-4.5811467,-43.44404,华夏复兴,华夏基金管理有限公司,周克平,,,,
32,Bond,32.812744,19.379425,易方达信用债A,易方达基金管理有限公司,胡剑,纪玲云,,,
33,Bond,32.81354,19.379425,易方达信用债C,易方达基金管理有限公司,胡剑,纪玲云,,,
39,Hybrid,-41.18556,4.8597236,农银低估值,农银汇理基金管理有限公司,张燕,,,,
42,Stock,0.18406288,37.180885,财通ESG100A,财通基金管理有限公司,苏俊杰,吴迪,朱海东,,
43,QDII,-8.359684,-20.704487,嘉实美国,嘉实基金管理有限公司,张自力,,,,
44,QDII,-8.359683,-20.704458,嘉实美国美元现汇,嘉实基金管理有限公司,张自力,,,,
45,Bond,30.635313,-34.76643,工银产业债A,工银瑞信基金管理有限公司,何秀红,,,,
46,Bond,30.563587,-34.77609,工银产业债B,工银瑞信基金管理有限公司,何秀红,,,,
47,Bond,26.495424,3.9765391,华夏双债A,华夏基金管理有限公司,柳万军,,,,
48,Bond,25.475264,4.780451,华夏双债C,华夏基金管理有限公司,柳万军,,,,
51,Stock,-41.680927,-21.452044,华夏300ETF联接A,华夏基金管理有限公司,张弘弢,赵宗庭,,,
53,Bond,23.96452,26.48331,鹏华永诚,鹏华基金管理有限公司,刘涛,,,,
54,Bond,30.904213,-35.871384,鹏华增利,鹏华基金管理有限公司,刘太阳,,,,
56,Hybrid,-15.389398,2.8844662,建信消费,建信基金管理有限责任公司,邱宇航,,,,
57,Hybrid,-0.7553367,34.024532,中银消费,中银基金管理有限公司,钱亚风云,,,,
58,Hybrid,-1.3575869,-24.57981,国联安安泰,国联安基金管理有限公司,林渌,,,,
59,Stock,-2.945587,21.25004,国联安医药A,国联安基金管理有限公司,黄欣,,,,
61,Hybrid,-2.97748,-44.03263,华夏盛世,华夏基金管理有限公司,代瑞亮,王晓李,,,
63,Hybrid,-3.7065556,36.144085,长盛信息主题,长盛基金管理有限公司,钱文礼,朱律,,,
65,Hybrid,28.504347,19.065351,国富焦点,国海富兰克林基金管理有限公司,刘晓,刘怡敏,赵晓东,,
66,Hybrid,-45.072216,0.92018294,诺安鸿鑫,诺安基金管理有限公司,罗春蕾,,,,
67,Bond,-10.457691,39.141922,民生转债A,民生加银基金管理有限公司,邱世磊,,,,
68,Bond,-10.4597,39.14302,民生转债C,民生加银基金管理有限公司,邱世磊,,,,
69,Bond,-14.189271,33.15213,国投中高债A,国投瑞银基金管理有限公司,宋璐,,,,
70,Bond,-14.189275,33.151928,国投中高债C,国投瑞银基金管理有限公司,宋璐,,,,
72,Hybrid,-12.155395,4.487871,华安稳健,华安基金管理有限公司,舒灏,郑可成,,,
73,Hybrid,-17.297918,2.4037151,上投成长,上投摩根基金管理有限公司,刘辉,,,,
80,Bond,24.701654,3.625949,天治可转债A,天治基金管理有限公司,王洋,,,,
81,Bond,25.56781,4.526316,天治可转债C,天治基金管理有限公司,王洋,,,,
82,Stock,17.696495,-8.35126,嘉实研究,嘉实基金管理有限公司,张丹华,张露,,,
83,Hybrid,-2.9455776,26.907867,汇添富消费,汇添富基金管理股份有限公司,胡昕炜,,,,
84,Bond,23.969913,-36.93338,博时安盈A,博时基金管理有限公司,黄海峰,,,,
85,Bond,23.969913,-36.93338,博时安盈C,博时基金管理有限公司,黄海峰,,,,
86,Bond,23.97057,-36.93316,南方稳利A,南方基金管理股份有限公司,何康,,,,
87,Bond,-0.16052474,39.05829,嘉实中证ETF联接A,嘉实基金管理有限公司,曲扬,王亚洲,,,
88,Bond,-0.16053066,39.058678,嘉实中证ETF联接C,嘉实基金管理有限公司,曲扬,王亚洲,,,
104,Bond,44.366528,13.58086,华宸添利A,华宸未来基金管理有限公司,应晓立,,,,
105,Bond,22.036777,-36.034996,建信安心A,建信基金管理有限责任公司,闫晗,,,,
106,Bond,22.036777,-36.035,建信安心C,建信基金管理有限责任公司,闫晗,,,,
107,Bond,41.70545,10.329428,富国稳健A/B,富国基金管理有限公司,俞晓斌,,,,
109,Bond,41.703453,10.334639,富国稳健C,富国基金管理有限公司,俞晓斌,,,,
113,Bond,25.94907,-39.0599,嘉实如意宝A/B,嘉实基金管理有限公司,刘宁,,,,
115,Bond,25.955128,-39.063126,嘉实如意宝C,嘉实基金管理有限公司,刘宁,,,,
116,Bond,25.949085,-39.059906,嘉实丰益纯债,嘉实基金管理有限公司,曲扬,,,,
117,Hybrid,-44.564182,1.1415728,广发轮动,广发基金管理有限公司,吴兴武,,,,
118,Bond,37.86095,19.81398,广发聚鑫A,广发基金管理有限公司,张芊,,,,
119,Bond,37.86095,19.81398,广发聚鑫C,广发基金管理有限公司,张芊,,,,
120,Hybrid,-17.212456,-2.1032782,中银美丽,中银基金管理有限公司,王伟,严菲,,,
121,Hybrid,25.955128,-39.063126,华夏永福A,华夏基金管理有限公司,何家琪,,,,
122,Bond,27.217884,4.049442,汇添富实业债A,汇添富基金管理股份有限公司,蒋文玲,曾刚,,,
123,Bond,26.822306,4.100024,汇添富实业债C,汇添富基金管理股份有限公司,蒋文玲,曾刚,,,
124,Hybrid,-2.7285178,18.65719,华宝优选,华宝基金管理有限公司,楼鸿强,,,,
126,Hybrid,-6.758097,-2.0242236,招商安润,招商基金管理有限公司,尹晓红,钟贇,,,
127,Hybrid,-41.1536,4.850546,农银领先,农银汇理基金管理有限公司,张峰,,,,
128,Bond,29.488,23.192785,大成景安A,大成基金管理有限公司,欧阳亮,,,,
129,Bond,29.487198,23.192846,大成景安B,大成基金管理有限公司,欧阳亮,,,,
130,Bond,26.270906,4.943144,大成景兴A,大成基金管理有限公司,孙丹,王立,,,
131,Bond,26.210579,4.2166023,大成景兴C,大成基金管理有限公司,孙丹,王立,,,
136,Hybrid,28.503658,19.065392,民生策略,民生加银基金管理有限公司,孙伟,,,,
139,Bond,-14.196812,33.14573,富国企业债A/B,富国基金管理有限公司,王颀亮,张波,,,
141,Bond,-14.196817,33.145714,富国企业债C,富国基金管理有限公司,王颀亮,张波,,,
142,Bond,43.415993,13.9438925,融通增强A,融通基金管理有限公司,王超,余志勇,,,
143,Bond,30.511139,-35.84995,鹏华加利,鹏华基金管理有限公司,王石千,,,,
147,Bond,33.440655,16.713114,易方达高等债A,易方达基金管理有限公司,胡剑,林森,,,
148,Bond,33.44034,16.713106,易方达高等债C,易方达基金管理有限公司,胡剑,林森,,,
149,Bond,27.269764,21.927238,华安双债A,华安基金管理有限公司,贺涛,朱才敏,,,
150,Bond,27.27049,21.927317,华安双债C,华安基金管理有限公司,贺涛,朱才敏,,,
152,Bond,26.53478,5.685698,大成景旭A,大成基金管理有限公司,陈会荣,方孝成,,,
153,Bond,26.69698,3.2768185,大成景旭C,大成基金管理有限公司,陈会荣,方孝成,,,
165,Hybrid,-11.707343,4.9144063,国投策略,国投瑞银基金管理有限公司,吉莉,颜文浩,,,
166,Hybrid,-3.6950028,35.788574,中海信息产业,中海基金管理有限公司,刘俊,,,,
167,Hybrid,-34.046772,5.3307204,广发聚优A,广发基金管理有限公司,张东一,,,,
171,Bond,30.514645,-35.85209,易方达裕丰,易方达基金管理有限公司,张清华,张雅君,,,
172,Hybrid,-41.682144,-21.453201,华泰增强A,华泰柏瑞基金管理有限公司,田汉卿,,,,
173,Hybrid,-44.66989,1.1530075,汇添富美丽,汇添富基金管理股份有限公司,王栩,,,,
174,Bond,26.076439,5.3880076,汇添富高息债A,汇添富基金管理股份有限公司,徐光,,,,
175,Bond,24.435696,4.6005464,汇添富高息债C,汇添富基金管理股份有限公司,徐光,,,,
181,Bond,-3.949055,42.253014,景顺金利A,景顺长城基金管理有限公司,袁媛,,,,
182,Bond,-4.302117,43.14141,景顺金利C,景顺长城基金管理有限公司,袁媛,,,,
183,Bond,25.949072,-39.0599,嘉实丰益策略,嘉实基金管理有限公司,胡永青,曲扬,,,
184,Bond,30.209671,-35.554264,工银添福A,工银瑞信基金管理有限公司,李昱,张洋,,,
185,Bond,30.209671,-35.554264,工银添福B,工银瑞信基金管理有限公司,李昱,张洋,,,
186,Bond,25.955128,-39.063126,华泰季季红,华泰柏瑞基金管理有限公司,罗远航,,,,
187,Bond,44.22318,13.214571,华泰丰盛A,华泰柏瑞基金管理有限公司,陈东,何子建,,,
188,Bond,44.260098,13.245141,华泰丰盛C,华泰柏瑞基金管理有限公司,陈东,何子建,,,
190,Hybrid,-9.811441,4.3531413,中银新回报,中银基金管理有限公司,李建,,,,
191,Bond,40.024364,24.46795,富国信用债A/B,富国基金管理有限公司,黄纪亮,,,,
192,Bond,40.024364,24.46795,富国信用债C,富国基金管理有限公司,黄纪亮,,,,
194,Bond,42.977123,14.769457,银华四季红A,银华基金管理股份有限公司,邹维娜,,,,
199,Hybrid,-32.66981,-5.3706107,国泰量化策略,国泰基金管理有限公司,高崇南,,,,
205,Bond,33.440617,16.713112,易方达投资信用A,易方达基金管理有限公司,王晓晨,,,,
206,Bond,33.439953,16.71309,易方达投资信用C,易方达基金管理有限公司,王晓晨,,,,
207,Bond,42.579994,13.066252,建信双债A,建信基金管理有限责任公司,彭紫云,朱虹,,,
208,Bond,43.11507,12.724111,建信双债C,建信基金管理有限责任公司,彭紫云,朱虹,,,
209,Hybrid,-2.6276526,23.980894,信诚产业,中信保诚基金管理有限公司,杨旭,郑伟,,,
215,Hybrid,-33.98983,4.884912,广发趋势,广发基金管理有限公司,谭昌杰,谢军,,,
216,Related,-6.7232623,-32.191814,华安黄金易ETF联接A,华安基金管理有限公司,许之彦,,,,
217,Related,-6.723222,-32.192333,华安黄金易ETF联接C,华安基金管理有限公司,许之彦,,,,
219,Hybrid,-4.098388,-15.934098,博时裕益,博时基金管理有限公司,周心鹏,,,,
220,Hybrid,-4.4436297,20.490253,富国医疗,富国基金管理有限公司,于洋,,,,
221,Bond,25.39049,-40.140427,汇添富年年利A,汇添富基金管理股份有限公司,徐光,,,,
222,Bond,25.390472,-40.14048,汇添富年年利C,汇添富基金管理股份有限公司,徐光,,,,
236,Bond,30.343744,-34.960297,工银月月薪A,工银瑞信基金管理有限公司,张洋,,,,
241,Hybrid,-2.5118978,-27.458433,宝盈核心C,宝盈基金管理有限公司,李健伟,,,,
242,Hybrid,-34.04608,5.329553,景顺策略,景顺长城基金管理有限公司,张靖,,,,
251,Hybrid,-37.24589,-16.21509,工银地产,工银瑞信基金管理有限公司,王君正,鄢耀,,,
252,Bond,-5.1384115,42.232613,景顺景兴A,景顺长城基金管理有限公司,何江波,,,,
253,Bond,-5.1489015,42.289623,景顺景兴C,景顺长城基金管理有限公司,何江波,,,,
256,Hybrid,-31.441988,-1.4668275,上投红利A,上投摩根基金管理有限公司,聂曙光,,,,
259,Hybrid,-41.995266,-18.654839,农银区间,农银汇理基金管理有限公司,陈富权,,,,
263,Hybrid,-3.702039,35.768864,工银信息,工银瑞信基金管理有限公司,单文,,,,
264,Hybrid,-35.44692,4.925247,博时内需,博时基金管理有限公司,陈雷,刘阳,,,
273,Hybrid,-8.614356,4.834186,华润安鑫,华润元大基金管理有限公司,刘宏毅,袁华涛,,,
279,Hybrid,-0.14394201,13.703722,华商红利,华商基金管理有限公司,邓默,王东旋,,,
286,Bond,43.94305,14.376515,银华季季红A,银华基金管理股份有限公司,邹维娜,,,,
306,Bond,31.269457,-35.400826,天弘弘利,天弘基金管理有限公司,姜晓丽,王林,,,
308,Hybrid,-15.389397,2.884466,建信创新,建信基金管理有限责任公司,邵卓,,,,
311,Stock,-41.68092,-21.452042,景顺300,景顺长城基金管理有限公司,黎海威,,,,
312,Stock,-39.53932,-21.493649,华安量化A,华安基金管理有限公司,孙晨进,许之彦,,,
313,Stock,-39.53932,-21.493649,华安量化C,华安基金管理有限公司,孙晨进,许之彦,,,
314,Hybrid,-9.976275,4.1015286,招商瑞丰A,招商基金管理有限公司,王刚,,,,
338,Bond,30.832888,-34.6782,鹏华双债,鹏华基金管理有限公司,刘太阳,,,,
346,Bond,42.411884,14.462501,建信安心回报A,建信基金管理有限责任公司,黎颖芳,闫晗,,,
347,Bond,43.323997,13.344178,建信安心回报C,建信基金管理有限责任公司,黎颖芳,闫晗,,,
362,Hybrid,-3.2890446,-43.421555,国泰聚信A,国泰基金管理有限公司,程洲,,,,
363,Hybrid,-3.6431632,-44.401295,国泰聚信C,国泰基金管理有限公司,程洲,,,,
368,Stock,-37.443,-15.409386,汇添富动态策略,汇添富基金管理股份有限公司,吴振翔,,,,
385,Bond,30.732431,-35.803543,景顺景颐双利A,景顺长城基金管理有限公司,毛从容,,,,
386,Bond,30.965895,-35.835094,景顺景颐双利C,景顺长城基金管理有限公司,毛从容,,,,
390,Hybrid,-1.9565364,-24.282242,华商优势,华商基金管理有限公司,周海栋,,,,
395,Bond,25.641323,5.244248,汇添富安心A,汇添富基金管理股份有限公司,何旻,茹奕菡,,,
396,Bond,25.261385,3.152285,汇添富安心C,汇添富基金管理股份有限公司,何旻,茹奕菡,,,
404,Hybrid,1.8502707,18.375244,易方达新兴,易方达基金管理有限公司,刘武,,,,
408,Hybrid,-37.325436,1.0943484,民生城镇,民生加银基金管理有限公司,柳世庆,,,,
414,Hybrid,23.969915,-36.933376,嘉实绝对收益,嘉实基金管理有限公司,刘斌,,,,
418,Stock,-42.092743,-17.563744,景顺成长之星,景顺长城基金管理有限公司,刘晓明,,,,
428,Bond,30.514248,7.5823884,易方达聚盈,易方达基金管理有限公司,李一硕,,,,
435,Bond,43.35854,13.851856,建信添利A,建信基金管理有限责任公司,朱建华,,,,
436,Hybrid,32.452755,-35.653103,易方达裕惠,易方达基金管理有限公司,胡剑,,,,
1001,Bond,-5.841988,42.35596,华夏债券A/B,华夏基金管理有限公司,何家琪,,,,
1003,Bond,-5.134502,41.484287,华夏债券C类,华夏基金管理有限公司,何家琪,,,,
1011,Bond,-4.13157,41.86259,华夏希望A,华夏基金管理有限公司,何家琪,,,,
1013,Bond,-5.573897,42.856045,华夏希望C,华夏基金管理有限公司,何家琪,,,,
1021,Bond,20.201147,9.489572,华夏亚债A,华夏基金管理有限公司,柳万军,,,,
1023,Bond,20.200788,9.490185,华夏亚债C,华夏基金管理有限公司,柳万军,,,,
1031,Bond,31.099112,21.471659,华夏安康A,华夏基金管理有限公司,柳万军,,,,
1033,Bond,31.099112,21.47166,华夏安康C,华夏基金管理有限公司,柳万军,,,,
2001,Hybrid,22.036777,-36.035,华夏回报A,华夏基金管理有限公司,蔡向阳,,,,
2011,Hybrid,12.041165,-0.6905639,华夏红利,华夏基金管理有限公司,陈虎,王怡欢,赵航,,
2021,Hybrid,22.036777,-36.035,华夏回报二号,华夏基金管理有限公司,蔡向阳,,,,
2031,Hybrid,-1.3628395,-24.57911,华夏策略,华夏基金管理有限公司,林晶,,,,
20001,Hybrid,-32.961212,-7.168164,国泰金鹰,国泰基金管理有限公司,周伟锋,,,,
20002,Bond,-4.6884737,41.53224,国泰债券A,国泰基金管理有限公司,吴晨,,,,
20003,Hybrid,15.358636,-4.385252,国泰精选,国泰基金管理有限公司,杨飞,,,,
20005,Hybrid,15.360542,-4.382984,国泰金马,国泰基金管理有限公司,李恒,,,,
20009,Hybrid,12.554784,-1.0449494,国泰金鹏,国泰基金管理有限公司,饶玉涵,,,,
20010,Hybrid,-3.781387,-43.90324,国泰金牛,国泰基金管理有限公司,程洲,,,,
20011,Stock,-39.559044,-24.379782,国泰300A,国泰基金管理有限公司,艾小军,,,,
20012,Bond,-3.9348392,42.33242,国泰债券C,国泰基金管理有限公司,吴晨,,,,
20015,Hybrid,-3.5480902,-42.001694,国泰区位,国泰基金管理有限公司,饶玉涵,,,,
20018,Hybrid,-17.212456,-2.1032782,国泰金鹿混合,国泰基金管理有限公司,李海,,,,
20019,Bond,-14.047796,28.110126,国泰双利A,国泰基金管理有限公司,吴晨,,,,
20020,Bond,-14.047796,28.110126,国泰双利C,国泰基金管理有限公司,吴晨,,,,
20021,Stock,-10.14584,-26.344198,国泰180ETF联接,国泰基金管理有限公司,艾小军,,,,
20023,Hybrid,-33.249836,-6.757992,国泰驱动,国泰基金管理有限公司,林小聪,,,,
20026,Hybrid,-33.24985,-6.75802,国泰成长,国泰基金管理有限公司,申坤,,,,
20033,Bond,25.954393,-39.062687,国泰民安A,国泰基金管理有限公司,韩哲昊,,,,
20034,Bond,25.949097,-39.059917,国泰民安C,国泰基金管理有限公司,韩哲昊,,,,
40001,Hybrid,-12.533196,0.32511812,华安创新,华安基金管理有限公司,杨明,,,,
40002,Stock,17.694641,-8.358654,华安中国A股,华安基金管理有限公司,马韬,许之彦,,,
40004,Hybrid,0.25965828,3.308758,华安宝利,华安基金管理有限公司,陈媛,,,,
40005,Hybrid,-39.559208,-24.379795,华安宏利,华安基金管理有限公司,王春,,,,
40007,Hybrid,0.6113952,2.8545609,华安成长,华安基金管理有限公司,李欣,,,,
40008,Hybrid,-12.738223,0.21324894,华安优选,华安基金管理有限公司,杨明,,,,
40009,Bond,24.3074,25.58129,华安收益A,华安基金管理有限公司,贺涛,,,,
40010,Bond,23.410824,26.809284,华安收益B,华安基金管理有限公司,贺涛,,,,
40011,Hybrid,-12.738436,0.2130939,华安核心,华安基金管理有限公司,陆秋渊,盛骅,,,
40012,Bond,23.512238,7.1018596,华安强债A,华安基金管理有限公司,苏玉平,,,,
40013,Bond,23.51233,7.1018233,华安强债B,华安基金管理有限公司,苏玉平,,,,
40015,Hybrid,-12.155395,4.487871,华安灵活,华安基金管理有限公司,蒋璆,,,,
40016,Hybrid,-16.8845,1.5619256,华安行业,华安基金管理有限公司,陈媛,饶晓鹏,,,
40018,QDII,17.744614,-6.9971666,华安香港,华安基金管理有限公司,苏圻涵,翁启森,,,
40019,Bond,43.075,13.475631,华安稳固C,华安基金管理有限公司,石雨欣,郑可成,,,
40020,Hybrid,-17.512806,1.7790616,华安升级,华安基金管理有限公司,饶晓鹏,,,,
40021,QDII,9.942391,-6.5519247,华安大中华,华安基金管理有限公司,苏圻涵,翁启森,,,
40022,Bond,0.8995077,3.682458,华安可转债A,华安基金管理有限公司,贺涛,,,,
40023,Bond,0.8995076,3.682458,华安可转债B,华安基金管理有限公司,贺涛,,,,
40025,Hybrid,-0.67470795,16.357508,华安科技,华安基金管理有限公司,谢振东,,,,
40026,Bond,30.985071,21.266962,华安四季红A,华安基金管理有限公司,苏玉平,,,,
40035,Hybrid,-16.996935,1.9887677,华安逆向,华安基金管理有限公司,崔莹,,,,
40036,Bond,26.481752,-33.644245,华安安心A,华安基金管理有限公司,郑可成,,,,
40037,Bond,26.459806,-33.997498,华安安心B,华安基金管理有限公司,郑可成,,,,
40040,Bond,24.469763,4.676457,华安纯债A,华安基金管理有限公司,苏玉平,郑如熙,,,
40041,Bond,26.913994,5.576655,华安纯债C,华安基金管理有限公司,苏玉平,郑如熙,,,
40045,Bond,36.971886,19.458746,华安添鑫A,华安基金管理有限公司,马晓璇,郑如熙,,,
40046,QDII,-3.9592826,-17.08324,华安纳指,华安基金管理有限公司,倪斌,,,,
40180,Stock,3.5814688,-19.438684,华安180ETF联接,华安基金管理有限公司,许之彦,,,,
40190,Stock,-9.881582,-25.17711,华安龙头ETF联接,华安基金管理有限公司,苏卿云,,,,
50001,Hybrid,-14.289057,3.4204242,博时价值,博时基金管理有限公司,金晟哲,,,,
50002,Stock,-40.330666,-22.779175,博时300A,博时基金管理有限公司,桂征辉,,,,
50004,Hybrid,11.595773,0.6260161,博时精选,博时基金管理有限公司,李权胜,杨鹏,,,
50006,Bond,-4.65453,41.534756,博时稳定B,博时基金管理有限公司,张李陵,,,,
50007,Hybrid,11.518702,2.361536,博时平衡,博时基金管理有限公司,刘思甸,张李陵,,,
50008,Hybrid,-18.032652,1.9848394,博时三产,博时基金管理有限公司,韩茂华,李佳,,,
50009,Hybrid,-17.928322,1.4578061,博时新兴,博时基金管理有限公司,曾鹏,,,,
50010,Hybrid,-16.985119,1.9485558,博时特许A,博时基金管理有限公司,肖瑞瑾,曾鹏,,,
50011,Bond,21.35738,23.41473,博时信用债券A/B,博时基金管理有限公司,过钧,,,,
50012,Hybrid,-12.308322,4.6547747,博时策略,博时基金管理有限公司,孙少锋,,,,
50013,Stock,-11.60547,-27.897432,博时超大ETF联接,博时基金管理有限公司,万琼,,,,
50014,Hybrid,-6.0470877,31.357445,博时创业A,博时基金管理有限公司,韩茂华,,,,
50016,Bond,-15.32913,29.244955,博时宏观A/B,博时基金管理有限公司,王申,王衍胜,,,
50018,Hybrid,-18.019978,2.0508773,博时行业,博时基金管理有限公司,陈雷,,,,
50019,Bond,-5.1877604,43.11839,博时转债A,博时基金管理有限公司,邓欣雨,过钧,,,
50022,Hybrid,25.948942,-39.05978,博时回报,博时基金管理有限公司,肖瑞瑾,,,,
50023,Bond,31.269457,-35.400826,博时天颐A,博时基金管理有限公司,王衍胜,张李陵,,,
50024,Stock,-8.637036,-25.472534,博时资源ETF联接,博时基金管理有限公司,万琼,王祥,,,
50026,Hybrid,-4.458072,20.475962,博时医疗,博时基金管理有限公司,葛晨,,,,
50027,Bond,31.121956,21.726515,博时纯债A,博时基金管理有限公司,张李陵,,,,
50106,Bond,-4.7719584,42.140675,博时稳定A,博时基金管理有限公司,张李陵,,,,
50111,Bond,21.35738,23.41473,博时信用债券C,博时基金管理有限公司,过钧,,,,
50116,Bond,-15.602231,29.170675,博时宏观C,博时基金管理有限公司,王申,王衍胜,,,
50119,Bond,-5.7569237,42.605476,博时转债C,博时基金管理有限公司,邓欣雨,过钧,,,
50123,Bond,31.229294,-35.087406,博时天颐C,博时基金管理有限公司,王衍胜,张李陵,,,
50201,Hybrid,-14.289057,3.4204242,博时价值贰,博时基金管理有限公司,蒋娜,,,,
70001,Hybrid,7.9696627,-22.666018,嘉实成长A,嘉实基金管理有限公司,邵秋涛,,,,
70002,Hybrid,-2.7371807,-11.871709,嘉实增长,嘉实基金管理有限公司,归凯,,,,
70003,Hybrid,-2.7437985,-11.897479,嘉实稳健,嘉实基金管理有限公司,归凯,张淼,,,
70005,Bond,24.937258,25.41506,嘉实债券,嘉实基金管理有限公司,曲扬,,,,
70006,Hybrid,-17.208366,1.2836038,嘉实服务,嘉实基金管理有限公司,李帅,,,,
70009,Bond,23.97057,-36.93316,嘉实短债,嘉实基金管理有限公司,李曈,李金灿,,,
70010,Hybrid,-40.330666,-22.779175,嘉实主题,嘉实基金管理有限公司,方晗,,,,
70011,Hybrid,-2.8241491,-32.91273,嘉实策略,嘉实基金管理有限公司,谢泽林,,,,
70012,QDII,18.849733,-10.510191,嘉实海外,嘉实基金管理有限公司,蒋一茜,,,,
70013,Hybrid,-40.66699,-19.858526,嘉实精选A,嘉实基金管理有限公司,张丹华,张露,,,
70015,Bond,23.876188,26.075869,嘉实多元A,嘉实基金管理有限公司,王茜,,,,
70016,Bond,24.364773,26.026163,嘉实多元B,嘉实基金管理有限公司,王茜,,,,
70017,Hybrid,-1.0908163,15.755752,嘉实量化,嘉实基金管理有限公司,金猛,张楠,,,
70018,Hybrid,22.036798,-36.034996,嘉实回报,嘉实基金管理有限公司,常蓁,,,,
70019,Hybrid,-40.66903,-19.857935,嘉实价值,嘉实基金管理有限公司,谭丽,,,,
70020,Bond,25.494602,-33.963806,嘉实稳固,嘉实基金管理有限公司,胡永青,曲扬,,,
70021,Hybrid,-40.66907,-19.85808,嘉实动力,嘉实基金管理有限公司,曲盛伟,,,,
70022,Hybrid,-40.669018,-19.857931,嘉实领先,嘉实基金管理有限公司,邵秋涛,,,,
70023,Stock,-9.786305,-18.154774,嘉实深证120ETF联接A,嘉实基金管理有限公司,李直,刘珈吟,,,
70025,Bond,24.99143,25.960009,嘉实信用债A,嘉实基金管理有限公司,胡永青,,,,
70026,Bond,24.58239,26.669437,嘉实信用债C,嘉实基金管理有限公司,胡永青,,,,
70027,Hybrid,-40.668003,-19.85821,嘉实周期,嘉实基金管理有限公司,吴云峰,,,,
70030,Stock,-3.3315666,-21.148504,嘉实中创400联接A,嘉实基金管理有限公司,李直,刘珈吟,,,
70031,QDII,15.437535,-3.4041212,嘉实全球,嘉实基金管理有限公司,蔡德森,,,,
70032,Hybrid,-0.26914266,21.717926,嘉实优化,嘉实基金管理有限公司,常蓁,,,,
70037,Bond,23.413841,25.542542,嘉实纯债A,嘉实基金管理有限公司,曲扬,,,,
70038,Bond,24.249441,25.934082,嘉实纯债C,嘉实基金管理有限公司,曲扬,,,,
70099,Hybrid,-40.668003,-19.858212,嘉实优质,嘉实基金管理有限公司,胡涛,,,,
80001,Hybrid,13.715538,-8.064847,长盛成长,长盛基金管理有限公司,冯雨生,,,,
80002,Hybrid,-2.5118499,-27.4591,长盛先锋,长盛基金管理有限公司,赵宏宇,,,,
80003,Bond,-15.056975,27.310677,长盛积极,长盛基金管理有限公司,段鹏,冯雨生,王赛飞,,
80005,Hybrid,-0.5769521,22.24642,长盛红利,长盛基金管理有限公司,冯雨生,,,,
80007,Hybrid,-35.44923,4.945078,长盛同鑫,长盛基金管理有限公司,冯雨生,,,,
80008,Hybrid,-2.1207976,24.644096,长盛战略A,长盛基金管理有限公司,冯雨生,李琪,,,
80012,Hybrid,-2.283782,23.371548,长盛电子,长盛基金管理有限公司,钱文礼,,,,
80015,Hybrid,-5.081769,24.327002,长盛中小盘,长盛基金管理有限公司,陈亘斯,,,,
90001,Hybrid,-17.422218,-2.076039,大成价值,大成基金管理有限公司,李本刚,李林益,杨挺,,
90002,Bond,22.916546,26.005095,大成债券A/B,大成基金管理有限公司,王立,,,,
90003,Hybrid,0.062297337,3.6234353,大成蓝筹,大成基金管理有限公司,侯春燕,,,,
90004,Hybrid,-15.391964,2.8895986,大成精选,大成基金管理有限公司,李博,,,,
90006,Hybrid,20.68865,22.921448,大成2020,大成基金管理有限公司,陈会荣,孙丹,王磊,,
90007,Hybrid,-17.60612,-2.3146415,大成策略,大成基金管理有限公司,侯春燕,,,,
90009,Hybrid,-32.966885,-7.1689425,大成行业,大成基金管理有限公司,王磊,,,,
90010,Stock,-0.24170844,21.719517,大成红利,大成基金管理有限公司,夏高,,,,
90011,Hybrid,-32.672424,-5.3696933,大成核心,大成基金管理有限公司,苏秉毅,张钟玉,,,
90012,Stock,-9.946413,-17.135653,大成深成长ETF联接,大成基金管理有限公司,张钟玉,,,,
